"YQ4gaf src","GyeGK","vWB2ve","T7nuU","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a-/ALV-UjWKYX9n8ZGGwT8Gyx0mmIvrVEZVysygRK6haXuEaeRVErYD0FLV=s128-d-cc-rp","alberto litvak","Hace 4 meses","Excelente y drama real de una épica pasados ya 50 años.
Enseñanza .siempre se puede","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a/ACg8ocLbR-AmCymBz9vV7vy13isuBWKA2DTN4j_xqviLoTnwLtmeuA=s128-d-cc-rp","Fernando Adelantado","Hace 5 meses","Impresionante. Te remueve la conciencia y el estómago. Cine de verdad. Además como está relatada.","Esta opinión te resultó útil a ti y a otras 4 personas.","Esta opinión les resultó útil a 4 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjUiYHWkYP0ExibTXiccUngH6MKWUyCuFmVFm0G1XupSy7bPY6kxtw=s128-d-cc-rp","Yolanda Navarro","Hace 5 meses","Muy dura pero muy buena película. Te hace reflexionar sobre muchas cosas de la vida","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjWlfJa-dfV3vJRRr0FIIdu5dXXNp_O8T9iqszXi-Q1Kh8AszS82=s128-d-cc-rp","Alan Paredes Tellez","Hace 4 meses","Sin palabras ✈️😔.

Creí que era una simple película de un accidente de un avión pero voló mi cabeza 🤯 por ver toda la película","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a/ACg8ocIaC-XCtkFdYdd-xW7iqncLCRpk2WZJZhiNQlCaloVJGitSGA=s128-d-cc-rp","Maria Paula Zumbado Ulate","Hace 4 meses","Voy a ser breve: está película en una obra maestra que representa prácticamente a la perfección lo que vivieron esos uruguayos en los andes.","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjWL5xHToemWD2GrV04C3LmkoaAnQXi7ojBw0-JyuOpT-YIcdmGN=s128-d-cc-rp","leire fernandez","Hace 4 meses","Me leí el libro, vi la peli de Viven y ésta me ha encantado. Muy dura y conectas con el dolor de aquellos chiquillos","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a/ACg8ocJWyGPh8QM6hpuRApfeB8WayZtQJQuo6QneQ_xXA6gLe9iX9g=s128-d-cc-rp","Ilse M. Sánchez Aragón","Hace 4 meses","Muy recomendada. La historia es muy increíble. Me hizo valorar aspectos de mi vida.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWqG7GVAqZt70sS9SEgXfv7oKQMGBCP2wsbuKyIHUrbQNZJLtwxoA=s128-d-cc-rp","Martin Figueredo","Hace 5 meses","Los que somos del paisito, mas precisamente de Montevideo,si no conocemos a uno de los sobrevivientes, conocemos a alguien que los conoce, ver a Parrado al comienzo de la pelicula como el señor que sale del aeropuerto, luego a Carlitos Paez interpretando a su padre Paez Vilaró, conmueve, saber que es tu gente que tuvo que sufrir todo eso hace la pelicula diferente, exelente produccion.","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a/ACg8ocL5FQ62el9hTx0rb1UtZSiNqfsXc25vROolNygZkrXyovHCuA=s128-d-cc-rp","Rosa Mari Morral Caufape","Hace 4 meses","Película digna de ver .Bayona se ha superado a si mismo.La interpretación magistral. La recomiendo","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLcTBu5IGD800oyfXqbjOsrLU7n7JYYgOniw2joj7DsJ7CL=s128-d-cc-rp","Marcos Barreiro","Hace 4 meses","Siendo de Uruguay,Toda una vida esperando un metraje que representara la historia sin filtros y realista no dramática si no real , Muchas gracias Bayona","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocIQoAeoCGbQGUx264gzHcsv84dDqHPgOwqUp3UdVpbNsX8yZA=s128-d-cc-rp","Joaquin Rosa guerra","Hace 4 meses","Gran película y gran actuación de todos los actores,  todos sin excepción. Terminas de verla,y ya quieres verla otra vez.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJgLYbizYAIk0WUAxloMz7TBVnWyeHX9hZrVsK1G7Pvl6YXSw=s128-d-cc-rp","Claudia Paolini","Hace 7 meses","Me ha encantado el enfoque no solo en la supervivencia sino también los mecanismos emocionales de los personajes implicados en ella.","Esta opinión te resultó útil a ti y a otras 7 personas.","Esta opinión les resultó útil a 7 personas."
"https://lh3.googleusercontent.com/a/ACg8ocKKbucFD3UZd99ZZIMR8L2JamWZuOCxqTxvnHETyaZAVXVh7A=s128-d-cc-rp","Alexander Herrera","Hace 4 meses","Muy dura pero me gusto mucho. Aunque es raro que no comen pero si fuman eso me pareció muy fuerte","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVaRilDBAodPNF669_LKesrusaDS_H8zedEiajafNW05WdzXm0=s128-d-cc-rp","franki vargas","Hace 4 meses","muy recomendada toma toda tu atencion en los primeros 10 minutos y despues de alli no te separas de la pantalla.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocI-8LyxmTqPQOWWGILh-7Doe6FnBA3pm3IBDTRDgiuLjt82iA=s128-d-cc-rp","Mery LadyGreen","Hace 4 meses","No importa q ya conozcas la historia y su final,o q hayas visto la otra película de 1993 varias veces..
Es un Peliculón que te dejará totalmente alucinado","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVCB0NaWhpQY3YMEw9kjV-TrTYYHHpesOf_up6zq9rV43RDUl0VTw=s128-d-cc-rp","pandbe b","Hace 5 meses","Imponente, realista y conmovedora. Excelentes actores, guion , film todo! 
Hay que verla","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a/ACg8ocLS8tIFYnOqCmuz3ANURxx_VBtxxxao_3IgQJhZj0eXoGjkrQ=s128-d-cc-rp","Esther FP","Hace 2 meses","Buenísima película... Un trasfondo muy muy emotivo.Genial en general. 
MUY INJUSTO NO LE DIERAN LOS OSCAR!!!! MUY INJUSTO....","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLT1tFn3ce27uczO7rGYCVhN8SXEOBaQhwSrnYSMIiMR-qcOA=s128-d-cc-rp","Alicia Alonzo Moguel","Hace 5 meses","Es una de esas películas que todas las personas en el mundo deberíamos ver al menos una vez. No tengo palabras.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWFSgGN_eD50-2LYRAX95xKfG3h_-5NtHzh5ZcQlNnBS2hpBmD3=s128-d-cc-rp","MA.PILAR GUILLEN RIBAS","Hace 5 meses","Impresionante como Bayona sabe transmitir las emociones, las relaciones humanas. el dolor , la entrega y el sacrificio por los amigos. Es toda una epopeya.","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjUcMUu3joLaJ7YDuo0aXDUUSO-QivJ2g_kjm9EUbm_OyLS-440Q=s128-d-cc-rp","CD XD (503)","Hace 4 meses","Que buena película, una gran obra audiovisual.
Nada más que decir.
Aplausos a todo el reparto","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocIFnsM1U-J34Hj3y_oGm-soBNLlkaslxrJHAfjTIwspx4Pldg=s128-d-cc-rp","Luis Carvajal Morillo","Hace 5 meses","Para mi gusto y mi entender esta película a superado a la antigua, la he visto en neflix y me ha gustado mucho","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVEwXELt35hnY78E3RQ_52uDGUs4E87lklyTCP1tqrTAHuclIkQmQ=s128-d-cc-rp","Anais Muñoz","Hace 4 meses","Excelente pelicula y excelente actuacion! Una pelicula muy puntual y te muestra la realidad del suceso.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUuQUVW-c25Pkqjth4cRqnGUjiwuMTlMkVH3KWqJg1rSBv9-kjE8w=s128-d-cc-rp","Lisa Castro","Hace 4 meses","Fantastica!! No podriá nunca peró nunca pensar en el cannibalismo de esa forma. Te hace pensar mucho","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKlww5a_V-DCNXg1NwUqu9wodDGgVgsdU66ObD7C4MHzgCPKA=s128-d-cc-rp","ALEJANDRA HUERTA","Hace 3 meses","Te transmite mucho, no puedes evitar llorar cuando logran salir   . Simplemente hermosa","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXg2p2lGMJ0sR7WlvrnNNQlgYMJSv9FTGUHV3BxnwDW43Q0_S-k=s128-d-cc-rp","Rebe Reyes","Hace 5 meses","Bayona una ves más te as lucido con esta película me as echo llorar . La recomiendo que la vean","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUpUwg5RM2Velmiv73wzrPX3KWhrAlphucYdJalahdinMXkMmY=s128-d-cc-rp","matias leon","Hace 4 meses","Obra de arte... Simplemente la producción, la ambientación, la dramatización, el reparto y la penosa historia hace que sea un elisir","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXg7cMR0IvR23klVNLlv2_JbT6TOQcqbdRU4xsIA5N6jMVDx5cn=s128-d-cc-rp","Carolina Yancovic","Hace 4 meses","¡Maravillosa! Veanla. Un gran retrato de la tragedia del grupo de estudiantes uruguayos. Muy emotiva.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUt29WkmDKY9H6i-cfT6eWK6gtzpTO4jLYiDQjsNGBqDgWXnHw=s128-d-cc-rp","Eva Moreno Alonso","Hace 5 meses","Impresionante 
Los actores muy buenos. Muy emocionante la película, me ha gustado mucho","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKnu_heyHvqxJQ_sqTIMkPb0EvuN0lPPkE09D-MbKyPupQjiQ=s128-d-cc-rp","Marta Hernández Tomás","Hace 4 meses","Fiel a la historia impactante impresionantes imagenes y diálogos que Trasmiten el miedo y todo lo que sufrieron los suoervibientrs","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWMUllt9qcVY5BbTy3Aj6lU1hIxrgkvdFS8Z0xKIjHUG1onc-6A=s128-d-cc-rp","carmen escalante carrera","Hace 4 meses","Se merece el Óscar, lo vivido por los sobrevivientes traspasa la pantalla y el equipo técnico detrás es maravilloso","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWMm8xYMq9XSwHRBg8Z4HtXkuT0rnIkBBZVFXD2FLNs82mLEBPa=s128-d-cc-rp","Ludmi Franchi","Hace 4 meses","Me encanto, se las recomiendo yo tenía mis dudas de si verla o no pero vale la pena","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJHuj3voCoQDI1M8IhvhODSSky3tbGrxx8VY1_bpLovVwAGig=s128-d-cc-rp","Rodolfo","Hace 4 meses","Es impresionante. Fotografía, actuación, escenografía, música. Nos mantuvo sin pestañear todo el tiempo y tensionados.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLfRRJGK2yWP1MPoyTn17zyEpwFIrnRhg5BYARAQjrSMxfX=s128-d-cc-rp","Consuelo Rojas","Hace 5 meses","Genial. Aunque conocemos la historia, la película es de 10. Música, efectos ,fotogarfía.No hay que perdérsela.","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjWs2GmIGsOByyeoCS4oX1MJtKCZdB4xsldfOD9JvWQDKVaNR_w=s128-d-cc-rp","martina dls","Hace 2 meses","Es la mejor película q existe, no hay nada mejor, nunca nadie va a superar esto.
Es realmente ARTE.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWBINksiEgSanmSrj4OMFdxWa8_KFsw6fexatYy6GGPv9OP2pCOGA=s128-d-cc-rp","Daniel Gómez","Hace 3 meses","Excelente película que muestra de manera detallada y muy realista acerca del famoso accidente de la cordillera de los andes, muy buena.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUd9Mw3dX1xBVvliNiyPqFX_2ZtaHGy0c_DKlYItij5KlSsrw=s128-d-cc-rp","Annabel Dugarte","Hace 4 meses","Llore hasta cuanto mas no pude llorar sobretodo con el final. Que pelicula mas maravillosa y triste al saber que fue real","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWFEZj_CIBBuAxY-CafaNZLBU9nFeHkvlvuEYWrVH2SwtGPtD0E=s128-d-cc-rp","Daniela Batista Páez","2 semanas atrás","La mejor película que he visto nunca sin duda y con mucho esfuerzo detrás de todo esto","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXMK5Q6cdDQMWethmq6Woeja7jfQhhuqW7BQamswO6F4CgFK1Eh=s128-d-cc-rp","Luciano Machado","Hace 2 meses","Buena trama, una pelicula muy traumatizante y triste y no entiendo como perdio el premio a mejor pelicula extranjera, 10/10 muy recomendable","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJjvlsHQH4dAi40SFMUVkB3p1jM-BgBN7PbyKbXIxB3vgFFLw=s128-d-cc-rp","Niños EstAre","Hace 2 meses","La sociedad de la nieve es una película muy bien echa, interpretando al accidente de los Andes de esos pobres chavales","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWTEp3HwWcIeiUU7hrp1J9sYDZUfXmrtPWi9LLRhWmBODREiSvF=s128-d-cc-rp","Mercedes Bautista","Hace 4 meses","Tremendo momento, valientes todos!! El coraje y la lucha por la vida hicieron que contra viento y marea seguir adelante. Y Vivir","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjW34CVkC5JVaDrqKT4dsurIQulSwR3AO0W4qSVKapBLyPlC9w=s128-d-cc-rp","Diego Favila","Hace 4 meses","Película increíble, es sorprendente los efectos la drama y el trama de la pelicula, una historia que te sorprende.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjV13zH5hvPGZpxGVVCXLDE5N1cY2MxnidYb2qw0xz4TMieKWw36=s128-d-cc-rp","Ana Rodríguez","Hace 4 meses","Una de las pocas películas que me hizo sentir esa angustia que sintieron los personajes durante sus días de supervivencia, ame","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKC-mOm5MZk5t6XWKPDVYCpJkFCdBsiAiOYqitR_CF3M9XCdA=s128-d-cc-rp","jose maria segura","Hace 5 meses","No había visto ni leído nada sobre ésta tragedia, mi resumen era que unos jóvenes habían sobrevivido comiendo carne de sus compañeros fallecidos, pero la película es mucho más, nos hace vivir en primera persona,las calamidades que tuvieron que padecer.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocK4BYpzXxXaqRJdYrC2JMI775tfXAMVlYCEy4x3Vpvwl3b1E00A=s128-d-cc-rp","Romario Páez","Hace 4 meses","Wao! Que pelicula, realmente es muy emocionante tratar de comprender todo lo que pasaron estas personas!","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocK3BNt3sQqCagYVhJWjaqBcEieVLYjoPKigTsnZU8ovGqkWxg=s128-d-cc-rp","Rebeca Camacho Nacho","Hace 4 meses","La verdad no me llamaba mucho la atención porque ya ví la primera que salió, pero está muy buena, muy bien hecha","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocL6IoQoYYfdq5NTqSttfo82ct2ENB-lXXCPpS2_qIigLLTA6g=s128-d-cc-rp","David Montero","Hace 4 meses","La sociedad de la nieve , me deja sin recursos  como los protagonistas , aunque la maestría de J.A ballona , hace que tu seas protagonistas el frío y el hambre.
te hace participe  de lo que está narando con la maestría de la vivencia real , dios sálvame  de una  hora y 25 minutos que me quedan de la peli , quiero vivir y ver más pelis como esta","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXddB1j6eD799c6jB3ZnydZwKqZ_BPTk5nrPCtKCoHRJo91gVE=s128-d-cc-rp","ismael iglesias","Hace 5 meses","Espectacular, muy bien rodada, un gusto exquisito al desarrollar tantos personajes, una música bestial y una fotografía de Óscar.","Esta opinión te resultó útil a ti y a otras 3 personas.","Esta opinión les resultó útil a 3 personas."
"https://lh3.googleusercontent.com/a/ACg8ocJgc3SSF14t9e3R82C96nRQtmGzFBV2_3D-SXBi7KlgRr1v2A=s128-d-cc-rp","carmen romero delgado","Hace 3 meses","Espectacular. De las mejores películas que he visto, y no han sido pocas.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVOr7Juz8xlP9bv3ZzrRH8uUQc6IeWF7kQ2zUk6rK-bFR3Z8Gk=s128-d-cc-rp","Begoña Escribano","Hace 4 meses","Maravillosa.
Me ha encantado.
Totalmente recomendable.
Bravooooooooooooo @filmbayona","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a/ACg8ocLiNnwNS9CNtwFLoRPkVkfrH9iXXh0CdCVzxTg_TUbWFnMCCQ=s128-d-cc-rp","Yesenia Huanosta","Hace 4 meses","Me encanto esta peli es una historia muy triste pero te deja un buen mensaje y reflexión.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocIA-nL8qnJTAgT9wy-1QF6ei3MWJUTgREqdmtBII7wvqbv1Qw=s128-d-cc-rp","Eva Arroyo","Hace 4 meses","Una vez más Bayona me atrapa en la máxima realidad,me a hecho sentir dentro de la película,buen cine.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLnKR16T-MYUbLuifdk1mXQoQ6dtjEpeGJw5H_9DwImKF4TJw=s128-d-cc-rp","Shirley S.","Hace 2 meses","La mejor! Hoy tienen que ganar el premio Óscar a la mejor película extranjera 🙌","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWGmOSivIk6Fh2vkoXwpOdwtBekS8S6BqURxHuCrvgSKL7m0q-p=s128-d-cc-rp","Sofía Torres Vera","Hace 4 meses","Me encanto, la mejor adaptacion cinematográfico hasta el momento de ese mlmento tan importante para el cono sur","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUqhiUE4s0SD96a2JsEcmH1JedrMs5Dp1Fe5_Bz0188N9Slrhk=s128-d-cc-rp","Alejandro Reca","Hace 5 meses","Estremecedora 
Bien lograda. Foco en lo colectivo y en el no dejarse llevar por los contratiempos","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWaRulxmR2Gefj8kKRtrivGiLFxvoUhHFv40PwoRYj_-3jjtl87aA=s128-d-cc-rp","Sol Morena Zollo","Hace 4 meses","Excelente película. Mis mayores respetos a esas personas y sus familias 🎥❤️","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocK1Wbu5BfGkBawICiYYjdCyis-ymk1pGkfe7wiOIGGERTaV_g=s128-d-cc-rp","Norma Espinoza","Hace 4 meses","Excelente! Se anoto un 10/10 el director y la musica es perfecta","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVpP862ClIVLBRf5iXB6r8vgUGV9WgD3l3YPIUSd8uiGgMznhE=s128-d-cc-rp","Jose Ángel Salas Palomo","Hace 5 meses","Increíble pelicula. Emocionante, emotiva, desgarradora. Bien interpretada. Magnifica fotografía","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjXD9ZO-dmK6qQ-k2RFjUXTAVyfkSV67rr8HUDsE6EqLfH_bRwSE=s128-d-cc-rp","Juan Silva","Hace 5 meses","Muy recomendable, aunque es una historia conocida por.muchos, el director Bayona hace.una vez más un excelente trabajo.","Esta opinión te resultó útil a ti y a otras 7 personas.","Esta opinión les resultó útil a 7 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjWxEBBYSf0i6U1LUz0y5-5v65PT9lCAwBPcAOAk2iP3BNj91cKA=s128-d-cc-rp","Libia Rodriguez","Hace 4 meses","Brutal. Cuenta la historia con toda la crudeza que toca. Emotiva y desgarradora a la vez.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjX2o7-P7vn5za1i8bR3I6CEey_4ySCNubDu-BLNuHypbqSD1UGFyg=s128-d-cc-rp","Mary Sáenz","Hace 4 meses","Excelente punto de vista. Un final distinto y más profundo con respecto a Viven.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjU9Y700wg2TE6ixKzsRyAwaZUQwfm70fTHBg8En9msfGTUgvYQ=s128-d-cc-rp","Meraki “Peluquería Canina” Pet","Hace 3 meses","Excelente película. 
Pensé que no me iba a gustar pero sinceramente me encantó.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKbqEqSPCpA467wKJQaR5QvQiAUFGGAsyiAqP96IEphAynk-A=s128-d-cc-rp","Frida Merino","Hace 4 meses","Es una película bastante buena y entretenida,además de que te da a conocer lo que sucedió realmente.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJdC0gdcG7apUkyNMwPNRmRxexwIKn-T_m_z9blTEtWAVhxOg=s128-d-cc-rp","Dayana De la Bastida","Hace 4 meses","Pelicula que sabe como contar la historia verdadera, sin exagerar, pero tratando de mostrar la mayor realidad sin ser cruda. Excelente","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjX_ISbiXJ7WLuQEIwCr1PP0xOo2ZZE5_DfDj6oe2mhwzg0c7b0BGg=s128-d-cc-rp","Vale Ceballos","Hace 4 meses","Muy bien relatada y lograda, la verdad que me movió todo y muy shockeante desde principio a fin.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKRWsEBJ-PHt-L8gjlpxjQQNuTH8MhkiwXEm0b6bJ9cPm91cQ=s128-d-cc-rp","Jazziel Flores","Hace 4 meses","Increíble... Sin duda una película que recomiendo, estoy segura de que ganará ese Oscar!","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJbwQ1N5lTw568DU06zD_P2U6lKSe0HJjeJaOQZC2T5aSHApA=s128-d-cc-rp","Antonio Brugarolas","Hace 4 meses","Muy muy buena película aunque quizás un poco lenta, pero merece muchísimo la pena esperar al final","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWiF7ehdqNGhNv3EoUJOMgcH9vMXDqeY4fccbW3KT_BlfMfmYnQ=s128-d-cc-rp","Luisana Carolina Guerra Theis","Hace 4 meses","Buenísima, me encantó esta película. Tiene muy buenos actores y efectos especiales.
✨✨✨","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjV-yNlJEpeF5n0dJdhItkA5xcCkDKy74Uu1CQVBwUPmdVez7HQ=s128-d-cc-rp","franco ghost","Hace 4 meses","es la mejor pelicula que eh visto en mucho tiempo se los prometo le daria el oscar","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVlmUjkD4jouAVK_iYahmx3xIh15_TEmJ_MxiDuok9xmPemBUQ=s128-d-cc-rp","Daniel Jimenez","Hace 4 meses","Una excelente película. Muy emotiva, excelente trabajo de toda la producción y elenco.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUyRHvqQ96HMm6GFf52aiKD7A8CPXXyYnY-QJNzJQ3stqVHc3dQ=s128-d-cc-rp","Florencia Angelini","Hace 5 meses","Espectacular fue la primer película en la vida que me hizo esperimentar tantas emociones un espectáculo inolvidable","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocIOOf0k5ximTyOLVhE1ZF3L0DoDE4_qzR0awM_lESKQjOYOFQ=s128-d-cc-rp","Diego Esteras maluenda","Hace 4 meses","ESTA PELICULA ME HA PARECIDO UNA DE LAS MEJORS QUE HE VISTO NUNCA , MUY REAL Y SE TE PINEN LOS PELOS DE PUNTA ...","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocL_1VTLxbu9UUULIlDvD4_kWIbqQ_9wSs617HMThM5_36GngA=s128-d-cc-rp","OLVIDO Montero","Hace 3 meses","La mejor película que he visto en los últimos años. Muy real.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKREi6kb90kQGwc4AamuF1gXIYyCh1okZktwEjhqUGCcBgdag=s128-d-cc-rp","Tuprima","Hace 4 meses","Peliculón , está muy bien hecha , todos los actores de 10 , es increíble lo que me transmite está película .","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocI70GDIYdVV_038DbRLiDpHNFlLXSPMkWF2iyCa__3x2k9TiQ=s128-d-cc-rp","Elvira Ferri Murillo","Hace 5 meses","Impresionante y con escenas muy fuertes, impactantes. Una de las peliculas mas dura que he visto","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLQJoRSS2Zbz0ldCLT5utB5PVuNn2B3wXL4fOY9Ge4_yV1ucw=s128-d-cc-rp","Adela Domingo","Hace 5 meses","Excelente, en todos todos los sentidos!!, tan realista que estremece, Bayona lo ha bordado, impecable y los actores sublimes!!","Esta opinión te resultó útil a ti y a otras 3 personas.","Esta opinión les resultó útil a 3 personas."
