wiI7pd,comentarios_traducidos
llevo más de un año esperando atención y cuando por fin logro hacerme atender me dicen que espere en la lista para ponerme la prótesis en mi cadera el dolor no alivia con nada soy docente qué clase de calidad de vida me ofrecen  con,"I have been waiting for attention for more than a year and when I finally manage to get it, they tell me to wait on the list to get the prosthesis on my hip. The pain is not relieved by anything. I am a teacher. What kind of quality of life do they offer me?"
excelentes médicos un poco lenta la atención pero resuelven problemas,"Excellent doctors, attention is a little slow but they solve problems"
despues que tenga agendada su cita y el médico no haya renunciado lo atienden con normalidad la rutina  en todo sitio público,"After your appointment is scheduled and the doctor has not resigned, you are treated normally in the routine in any public place."
tristemente este hospital es  el hospital con los mejores profesionales  a los otros hospitales si bien es cierto la gente que viene al hospital andrade marín son personas con recursos muy bajos por ende los,"Sadly, this hospital is the hospital with the best professionals compared to other hospitals, although it is true that the people who come to the Andrade Marín hospital are people with very low resources, therefore"
entiendo que al tratarse de un hospital del seguro público no se tenga una buena disposición con el personal de  pero es importante entender el servicio al que  y no solo ver cómo un trabajo cuando eso se,"I understand that since it is a public insurance hospital, there is not a good disposition towards the staff, but it is important to understand the service and not just see how a job when that is"
la atención de las enfermeras es pésima  a otros hospitales del estado literalmente no hay espacio y las enfermeras tienen que encargarse de varios pacientes al mismo tiempo todo el servicio es lento entrar ahí es literalmente una lotería,"The nursing care is terrible. In other hospitals in the state, there is literally no space and the nurses have to take care of several patients at the same time. The entire service is slow. Getting in there is literally a lottery."
el sevicio es pesimo fui con mi mama y pasamos mas de medio dia para que atendieran una fractura no se para que estamos pagando,The service is terrible. I went with my mother and we spent more than half a day having a fracture treated. I don't know what we are paying for.
tiene demasiadas falencias a pesar de los aportes de sus afiliados no se puede acceder a la atención oportuna  que se merecen se tiene que esperar meses para una cita y se juega con la salud de los usuarios muchos no resisten la espera,"I am constantly in the hospital since my family is affiliated with social security. The unfortunate thing about it all is that we have to wait in line with patients, apart from the fact that you cannot get medical appointments and if they give you ones to"
estoy constantemente en el hospital ya que tengo mi familia que es afiliada al seguro social lo lamentable de todo es que debemos hacer cola con los pacientes aparte de que no se puede conseguir citas médicas y si le dan unaes para,"I am constantly in the hospital since my family is affiliated with social security. The unfortunate thing about it all is that we have to wait in line with patients, apart from the fact that you cannot get medical appointments and if they give you ones to"
"dan lástima realmente lo mediocres que son especialmente una dra ordoñez traumatologa de emergencias
cuando te va a atender lo hace con tremenda mala gana te hace esperar por","Terrible attention, you call to ask about appointments and no one knows, they tell you to go to the hospital, you go to the hospital and nothing happens and they don't help you either."
pésima atención llamas a preguntar sobre citas y nadie sabe  te dicen valla al hospital vas al hospital y nada mismo y tampoco te ayudan,"I entered the emergency room for a leg fracture, everyone treated me very well and with a speed worthy of gratitude, the very kind doctors and they referred me to surgery in a matter of a couple of minutes, unfortunately they did not have any."
entré por el área de emergencias por una fractura de la pierna todos me atendieron muy bien y con una rapidez digna de agradecer los médicos muy amables y me derivaron a cirugía en cuestión de un par de minutos lamentablemente no tenían,"Bad service. I went to meet my son there. He was in the emergency room. I asked the guard, he sent me to the window. I asked there, he told me he was in the doctor's office. Always with my politeness, I greeted the doctor from the door. He told me to go outside. What's wrong with you? Why did you go inside? You almost hit me."
mala la atención fui a darle el encuentro en ese sitio a mi hijo que estaba en emergencia le pregunté al guardia me envió a la ventanilla pregunté allí me dijo esta en consultorio ya   siempre con mi educación le saludé  al doctor desde la puerta me dijo salga afuera q le pasa  porque se dentra casi me pega,"The worst thing is, I have my insurance, I come to have my daughter treated and she has a fever of 393 and the doctors don't treat her. The only thing they tell me is that she won't be treated. Terrible Ecuador.
iess"
"lo peor tengo mi seguro vengo hacer atender ami hija y tiene de fiebre 393 y no me la atienden doctores  lo único me dicen no se le va atender pésimo ecuador
iess","What can I do to make an appointment with Carlos Andrade Marin's neurologist, I already woke up early 5 times with the referral paper and what they tell me is that there are no appointments to come back at the end of the month and that's how they have me, it's for my little daughter who has epilepsy and now I don't know what else to do because they don't give shifts."
puedo hacer para cojer cita con el neurologo del carlos andrade marin ya madrugo 5 veces con el papel de la derivacion  y lo que me dicen que no hay turnos que vuelva el fin de mes y asi me tienen es para mi hijita que tiene epilepsia y ya nose que mas hacer porque no dan turnos,not between guards and doctors to give information about patients you have to wait hours to find out something
no  entre guardias y doctores para dar información sobre los pacientes hay que esperar horas para saber algo,"Well, I have my brother hospitalized in pulmonology since the previous week, very happy with the treatment he receives from the staff. The only bad thing I find in this hospital is the visitors who do it and don't."
buena atención los profesionales son de primera,"good service, professionals are top notch"
bueno tango a mi hermano hospitalisado en neumologia desde la semana anterior muy feliz con el trato que el recibe de parte del el personal  lo unico mal que encuentro en este hospital es las visitas que lo hacen  y no,"They were recently accredited for achieving very high levels of qualification in their quality management models. It must be taken into account that health homes exceed their capacity many times, so there are no consultations depending on demand but rather on the capacity of the hospital. hospital"
recientemente fueron acreditados por alcanzar muy altos niveles de calificación en sus modelos de gestión de calidad hay que tener en cuenta que las casas de salud superan su capacidad muchas veces por lo que no hay consultas dependiendo de la demanda si no por la capacidad que tiene el hospital,"I am very grateful to the hospital, to the doctors, nurses, general staff, I had a surgery and everything was excellent, thank you for the great contribution and the great care you give to your patients. I still have to go back for checkups and I hope it continues like this. They treated me in the surgery."
agradezco mucho al hospital a los doctores enfermeras personal en general tuve una cirugía y todo estuvo excelente gracias por el gran aporte y el gran cuidado que dan a sus pacientes aun debo volver por controles y espero que siga así de  me atendieron en la cirugía,The hospital is managed by the Ecuadorian Social Security Institute IESS. It is a publicly owned facility located in the center of Quito. It offers comprehensive services to individuals covered by the security of the
el hospital es administrado por el instituto ecuatoriano de seguridad social iess se trata de una instalación de propiedad pública ubicada en el centro de quito ofrece servicios integrales a los individuos cubiertos por la seguridad de la,"In the area of ​​urology they believe that by treating us they are doing us a favor, everyone must do their job and with careful treatment and the treating doctor by issuing an order for admission to surgery and uploading to the system in my case on the third floor of"
en el área de urologia creen q al aten dernos nos hacen un favor todos deben cumplir su trabajo y con esmerado trato y el médico tratante al extender una orden de ingreso a cirugía de e subir al sistema en mi caso en el tercer piso de,"For the first time in my life, I had a pre-operative blood test, urine, electrocardiogram, RX, and consultation with internal medicine on the same day, the insertion always follows. Wait, nine months have passed and how much more time will it take for the surgery?"
por primera vez en mi vida me realizaron en el mismo dia para pre operatorio examen de sangre  orina  electrocardio grama  rx  y consulta con medicina interna  siempre sigue la insertidumbre espera han pasado nueve meses y cuanto tiempo mas pasara para la cirigia,"gentlemen, directors of hcam, oncology patients and families
We are still in uncertainty because the equipment is damaged in radiotherapy and there are no professionals, we need priority attention"
"señores directivos de hcam los pacientes oncológicos y familiares
seguimos en la incertidumbre porque los equipos se encuentran dañados en radioterapia y no hay profesionales necesitamos atención prioritaria",I need help in case anyone knows my dad has a brain tumor and there is no way he can be operated on if he is not operated on the tumor will grow and affect his body movements he is insured his name is José Abraham Cayambe I have
necesito ayuda por si alguien sabemi papá tiene un tumor cerebral y no hay modo que lo operensi no lo operan el tumor va a crecer y va afectar sus movimientos corporales el es asegurado se llama josé abraham cayambe tené,excellent hospital I wanted to thank doctors Palacioszoporta and Doctor Plaza my father Franklin Vizuete was operated on with great success and the entire neurosurgery area thanks to the ladies nurses and all the staff who
siempre la gente que se dedica a la salud tendra mis respetos y deseandoles que sigan en esa lucha constante salvando mas personas,The people who are dedicated to health will always have my respect and I wish them to continue in this constant fight saving more people
excelente hospital queria agradecerle a los doctores palacioszoporta y la doctora plaza  mi padre franklin vizuete fue operado con gran éxito y a toda la área de neurocirugía gracias a las señoritas enfermeras y a todo el personal que,"I went today to have myself treated for suffering from very significant pain in the lumbosacral area to the point that the pain made me walk almost dragging my feet. I went to the emergency room, it took as long as normal, quite quickly, I would say, but after they checked me out"
fuí hoy a hacerme atender por sufrir un dolor muy importante en la zona sacrolumbar a tal punto la dolencia que camina casi arrastrando los pies fuí a emergencia tardó lo normal bastante rápido diría yo pero uego que me revisaron de,"Excellent hospital and very grateful to Dr Palacios and Dr Plaza of Neurosurgery, excellent professionals. They operated on my father, Franklin Vizuete Viteri, for a tumor in his spine and he is doing very well walking. Dr Palacios, God bless him."
excelente hospital y muy agradecida con el dr palacios y dra plaza de neurocirugía excelentes profesionales operaron a mi padre franklin vizuete viteri de un tumor en la columna y esta super bien caminando dr palacios dios le pague por,"The facilities are not adequate, they are old and in poor condition. There are no entrances or elevators for people who can use stairs or steps. The staff in general serve us reluctantly even though they know that we pay for it."
las instalaciones no son adecuadas son viejas y en mal estado no existen accesos ni ascensor para las personas que lo podemos usar escaleras o gradas el personal en general atiende de mala gana aún sabiendo que nosotros pagamos por ese,bad very bad the street center service my father admitted very badly due to covid one and we are all distressed because for other reasons we cannot be with him but even though we call at the established times they do not answer so you kill yourself
malo muy malo el servicio de calle center mi padre ingreso muy mal por covid uno y todos estamos angustiados xq por otras razones no podemos estar junto a él pero aunq llamamos en los horarios establecidos no contestan así te mates,"the worst nursing service in gynecology and obstetrics hospitalization and you have to be very careful with the hospital, we had 3 patients with stomach infection due to"
el peor servicio de enfermería en hospitalización de ginecología y obstetricia y hay que tener mucho cuidado con  del hospital estuvimos 3 pacientes con infeccion estomacal por,"Without a doubt, the worst possible care. Insured people who have provided their entire lives receive inhumane and indifferent treatment even though they are dying. The graduates are inhumane and mistreat any family member who enters that zero place."
sin lugar a duda la peor atención posible asegurados que han aportado toda su vida reciben trato inhumano e indiferente aunque estén muriendo las licenciadas son inhumanas y maltratan a cualquier familiar que entra en ese lugar cero,"How is it possible that someone has given me expired medications dated May when it is already September, what kind of care is there in this hospital so much that one pays for the service from the guardianship to be a disaster?"
cómo es posible que un  este me haya entregado medicamentos caducados con fecha de mayo cuando ya estáos septiembre que clase de atención hay en este hospital tanto que uno paga para que el servicio desde la guardiania sea  desastre,service for IESS members saturated almost all the time the facilities need maintenance
servicio para los afiliados al iess saturado casi todo el tiempo las instalaciones necesitan mantenimiento,The hospital is a dirty and dangerous place the nurses are rude and the medical staff have no idea what they are doing this hospital is not to anyone
el hospital es un lugar sucio y peligroso las enfermeras son groseras y el personal médico no tiene ni idea de lo que está haciendo no  este hospital a nadie,good care but emergency visits cannot be admitted
buena atención pero no se puede entrar las visitas en emergencia,"It's really sad how mediocre they are, especially Dr. Ordoñez, an emergency traumatologist.
When he goes to serve you, he does it with tremendous reluctance, he makes you wait for"
el personal de vigilancia es muy mal educado no son ágiles para prestar ayuda deberían aprender lo que son en el hospital del iess del sur todo el personal presta atención inmediata,"The security staff is very rude, they are not quick to provide help, they should learn what they are like at the IESS del Sur hospital, all the staff pay immediate attention."
gracias a los doctores palaciosplaza y zoporta operaron a un gran amigo franklin vizuete de un tumor de la columna y esta bien caminando lo que pensamos que iba a quedar mal pero no gracias a dios y a estos excelentes profesionales eminencia de neurocirugia,"Thanks to doctors Palaciosplaza and Zoporta, they operated on a great friend Franklin Vizuete for a spinal tumor and he is walking well, what we thought was going to be bad but no thanks to God and these excellent professionals, eminence of neurosurgery."
muy buen servicio los edificio podrian estar un poco más renovados  pero el servicio medico es muy bueno el staff medico es de gran ayuda al paciente,very good service the building could be a little more renovated but the medical service is very good the medical staff is very helpful to the patient
no hay pemetrexed para la quimioterapia  si mi esposo no la recibe empeorará  en estos tiempos de tanto  es posi le que no haya previsión para enfermos catastróficos explicacion por favor,There is no pemetrexed for chemotherapy if my husband does not receive it he will get worse in these times as it is possible that there will be no provision for catastrophic patients. Please explain.
una excelente atencion muy   agradecida con el personal medico  estuve internada algunos días la atencion  es buena gracias dra davila por todo   me realizaron una hablacion  en el corazón  y me siento feliz mi estilo d vida cambio  mil  gracias dr jose  luis laso quien me realizo la ablación,"Excellent care, very grateful to the medical staff. I was hospitalized for a few days. The care is good. Thank you, Dr. Davila, for everything. They spoke to my heart and I feel happy. My lifestyle changed. Thank you very much. Dr. Jose Luis Laso, who performed the ablation on me."
deberian cambiar a todo el personal de call center son maleducados y groseros  q pena q le hagan quedar mal al hospital no pueden resolver una pregunta y solo cuelgan el telefono  no tienen respesto,good service although it is difficult for the shifts they should have a metal detector to control the people who enter
"hospital de tercer nivel atiene en hospitalización las 24 hrs
personal calificado  enfermeras muy cordiales y áreas muy controladas por guardias de seguridad","tertiary hospital provides 24-hour hospitalization
qualified staff, very friendly nurses and areas very controlled by security guards"
buena atención aunque para los turnos es difícil deberían tener un detector de metales para controlar las personas que ingresan,"Unfortunately, care is slow, there are no medicines and the treatment of patients and family members is inadequate in emergencies."
la atención lamentablemente es lenta no hay medicinas y el trato a pacientes y familiares es poco adecuado en emergencias,"They should change all the call center staff, they are rude and ill-mannered. It's a shame that they make the hospital look bad. They can't answer a question and just hang up the phone. They have no respect."
he llamada por call center opción 0 y me han tratado de forma hostil esto es muy duro para mi soy paciente de oncología y me encuentro en controles por favor cual ha sido mi delito para tal maltrato y no es la primero vez que pasa,"I have called through the call center option 0 and they have treated me in a hostile manner. This is very hard for me. I am an oncology patient and I am undergoing controls. Please, what has been my crime for such abuse and it is not the first time it has happened."
totalmente agradecido  con 3 doctores dr palacios dra plaza y dr zoporta de neurocirugíamuy buen servicio le operaron a mi padre y lo hicieron excelente y los resultados totalmente positivos,"I do general checkups, the care is super good for me, yes, it is a good place for an emergency."
yo me hago chequeos generales hay super bien la atención para mi si en buen lugar para emergencia,"Totally grateful to 3 doctors Dr Palacios, Dra Plaza and Dr Zoporta from Neurosurgery. Very good service. They operated on my father and they did it excellently and the results were totally positive."
la atención médica excelente lastimosamente no hay todas las medicinas,excellent medical care unfortunately not all medicines are available
buena atención fui con un familiar grabé lo atendieron al instante,good service I went with a family member I recorded it they attended to it instantly
muchas veces los equipos están en mal estado generando problemas para los usuarios y los médicos,excellent hospital they saved my sister's life
excelente hospital salvaron la vida de mi hermana,"good care for children considering the pandemic in the pediatric area, good protocols are managed when patients with covid are detected"
hospital carlos andrade marin hcam del iess ubicado al centro norte de quito a pocas cuadra del parque el ejido y de la iniversidad central  a una cuadra de la avenida america y en esta la parada del iess del metroel  de los hospitales del iess de quito,The attention is fast and has specialists for what is required
buena atencion para niños considerando la pandemia en el área de pediatría se manejan buenos protocolos cuando detectan pasientes con covid,"Carlos Andrade Marin Hcam Hospital of the IESS located in the north center of Quito, a few blocks from El Ejido Park and the Central University, one block from Avenida América and here is the IESS stop of the Metroel of the IESS Hospitals of Quito."
la atencion es rapida y tiene especialistas para lo que se requiere,"Thanks to Dr Palacios, Dra Plaza and Dr Zoporta for their excellent professionalism, they operated on my friend Franklin Vizuete for a spinal tumor and he is feeling very well. Thank you very much."
gracias a los dr palacios dra plaza y dr zoporta por el excelente profesionalismo operaron a mi amigo franklin vizuete  de un tumor de la columna y se encuentra muy bien muchas gracias,"Well, the Andrade Marin hospital is well expanded and serves thousands of people."
bueno el hospital andrade marin es bien amplió  y atiende a miles de personas,"Many times the equipment is in poor condition, causing problems for users and doctors."
dios los bendiga y proteja en especial a neurocirugia son una eminencia excelentes profecinales gracias por devolver la vida a las personas,an excellent hospital filled with the best professionals in the country
felicitaciones a los doctes de cirugía quienes operaron bien que logró sanar mi cñado jorge alcides negreete gracias por brindar todo recuperó y se encuentra bien que sigan salvando la vida,"Congratulations to the surgery doctors who operated well, my brother-in-law Jorge Alcides Negreete managed to heal, thank you for providing everything he recovered and is well, continue to save his life"
un excelente hospital lleno con los mejores profesionales del país,"The care is terrible, the doctors do not attend during the scheduled shift hours."
las agendas de las citas son mal hechas por que hacen esperar mucho a los usuarios en mi caso espere tres horas y no me parece bien esperar mucho tiempo,"The appointment schedules are poorly made because they make users wait a long time. In my case, I waited three hours and I don't think it's good to wait a long time."
la atención es pésima los doctores no atienden en el  horario efectuado del turno,"I went to human talent and the second person who helped me gave me good answers and helped me, thank you"
fui a talento humano y la segunda persona que me atendió me dio buenas respuestas y me ayuda gracias,"It is one of the best public hospitals in the country, therefore it is very busy but I have good experiences of care there."
es uno de los mejores hospitales públicos del país por ende es muy concurrido pero tengo buenas experiencias de atención en el mismo,very good nurses
muy buenos enfermeros,"God bless you and protect you, especially neurosurgery, you are an eminence, excellent professionals, thank you for giving people their lives back."
es una excelente institucion de salud tecnologia de punta y profesionales de muy alto nivel,It is an excellent health institution with cutting-edge technology and very high-level professionals.
es la mejor instalación de salud del iess desafortunadamente arrastra los problemas de la institución,"It is the best health facility in the IESS, unfortunately it drags down the problems of the institution"
pésima atencion la persona que está en emergencia es  patán y prepotente la atención  desastre,"How poor the service is, too many interns without chairs in the waiting rooms, delay in horrible attention"
que desmejorado está el servicio demaciados pasantes sin sillas en las salas de espera demora en la atención horrible,"How poor the service is, too many interns without chairs in the waiting rooms, delay in horrible attention"
"hospital del iess seguro social
con paciencia se recibe buena atención","very good care, they helped me with everything I needed during hospitalization, they are excellent"
muy buena atención me ayudaron en todo lo que necesite en hospitalización son excelentes,"IESS social security hospital
with patience you receive good care"
al estar hospitalados le dan una habitación lo cual las enfermeras se me robaron mi cobija y quería que pague yo justicia,There are good professionals but they care for countless patients. Let's support health with a little tolerance.
la atencio es de primera me realisaron dos cirujias muy delicadas gracias dr aulestia,There are good professionals but they care for countless patients. Let's support health with a little tolerance.
hay buenos profesionales  pero atienden a una infinidad de pacientes  nosotros apoyemos la salud con un poco de tolerancia,It has ample parking and its facilities are very safe to travel with peace of mind.
tiene amplio parqueadero y sus instalaciones son muy seguras para transitar con tranquilidad,"Good afternoon, please, I want to know the time and day of delivery of appointments for the desintometry service, thank you"
buenas tardes por favor quiero saber la hora y día de entrega de turnos para el servicio de desintometria gracias,good attention and good service to customers
buen atención y buen servir a los clientes,good attention the bad the inputs do not have
"en atención le daría un4 de 5
en salud 4
coordinación 4
seguridad 5","When you are hospitalized, they give you a room, but the nurses stole my blanket and wanted me to pay for justice."
atención buena lo malo los insumos no tienen,a good place 5 stars
cumpleaños de papazote,daddy's birthday
un buen lugar 5 estrellas,excellent very nice place
es un hospital público que cumple con todos los estándares necesarios en caso de una emergencia además cuenta con la atención de cualquier especialidad,It is a public hospital that meets all the necessary standards in case of an emergency and also has care from any specialty.
excelente  lugar muy bonito,excellent care in dental emergencies totally appreciated
excelente atención en emergencias odontológicas totalmente agradecida,"It is a hospital that lacks friendliness, there are staff who are rude and there is no necessary material"
es un hospital q carece de amabilidad existe personal q es grosero y no hay material necesario,"I would give it a 4 out of 5 in terms of customer service
in terms of health 4
in terms of coordination 4
in terms of security 5"
en lo personal es una buena atencion lo unico q es un poquito malo es en la alimentacion y lo q es en atencion es perfecta,"Personally, it is good attention, the only thing that is a little bad is in the food and what it is in attention is perfect"
hospital para afiliados al sistema social del ecuadorbuena atención con médicos muy calificados,"hospital for members of the social system of Ecuador, good care with very qualified doctors"
que relajo de atención esperar 4 horas para que te den tremenda medicación ibuprofeno,What a relief to wait 4 hours for them to give you tremendous ibuprofen medication
buen lugar buena atención no tiene parqueadero,"I'm calling this hospital number and no one answers, it rings and rings and nothing."
podrían mejorar el sistema de citas,excellent place but there is no medicine
excelente lugar pero no hay medicina,They could improve the appointment system
estoy que llamo a este numero del hospital y nadie contesta timbra y timbra y nada,They could improve the appointment system
excelente atención en todos los servicios que me han atendido,There is a lot of negligence in this hospital
muy lento un trato malo,excellent service in all the services that have provided me
muy buenos profesionales,very slow bad treatment
existe mucha negligencia en este hospital,a hospital with constantly changing technology and personnel for better care
un hospital con tecnología y personal en constante cambio para una mejor atención,"They have treated me with kindness, professionalism and agility"
me han atendido con amabilidad y profesionalismo y agilidad,"It is my workplace, it is an impressive hospital."
es mi lugar de trabajo es un hospital impresionante,very good professionals
un lugar acogedor maravilloso,a wonderful cozy place
"se demora la atención
por lo demás excelente",There is still a long way to go for quality care. I recognize that there are improvements and good progress.
faltan cosas por mejorar pero me parece bien lo que ya se ha hecho,There are still things to improve but what has already been done seems good to me.
todavía falta mucho para una atención de calidad reconozco que hay mejoras y buenos avances,"attention is delayed
otherwise excellent"
el servicio no es excelente pero ha mejorado mucho con respecto a años pasados,The service is not excellent but it has improved a lot compared to previous years
atención de primera a pesar de la falta de medicamentos,first class care despite lack of medicines
hasta ahora buena atencion y rapido ingreso,so far good service and quick entry
exelente servicio,excelent service
puede mejorar,there is no good treatment starting from the guard at the entrance
no hay un buen trato empezando desde el guardia de la entrada,it can be better
buen ambiente,lack empathy
falta empatía,good atmosphere
el hospital tradicional del seguro social ecuatoriano,sometimes they do not provide prompt and timely attention
a veces no brindan una atención ágil y oportuna,the traditional Ecuadorian social security hospital
no quiero seguir a ki  quiero irme a casa,excellent professionals
exelentes profesionales,attention very slow
muy lenta la atención,excellent professionals
buen lugar en hospital,good place in hospital
pesima atencion médicos y personal,terrible medical and personal attention
cirugía  hospitalización,surgery hospitalization
en el hospital cam quito mucha espera,in the hospital cam I eliminate a lot of waiting
hospital de tercer nivel del iess en ecuador,IESS tertiary hospital in Ecuador
si sigues los procesos el servicio mejora,If you follow the processes the service improves
excelente atención en oncologia,excellent oncology care
registra la ubicación lejos de la real a mejorar,records the location far from the real one to improve
x la mariscal tambien puedo llegar,more or less customer service
más o menos de atención al afiliado,social security specialty hospital
hospital de especialidades de la seguridad social,could be more detailed
podria ser mas detallado,I haven't had any major problems
no he tenido mayores inconvenientes,excellent hospital
que ortopedistas trabajan alli,more or less attention to the affiliate
exelente hospital,What orthopedists work there?
hospital del iees,tertiary hospital
hospital de tercer nivel,has good references
tiene bn referencias,cool
chevere,level one hospital
hospital nivel uno,excellent facilities
excelente instalaciones,iees hospital
quirófano,operating room
hospital público,public hospital
hospital carlos andrade marín,of sea around the hospital
esperando a la doctora,Carlos Andrade Marín Hospital
de mar alrededor del hospital,"Everything starts at 0630am in the queue to hand over appointments for the validation of certificates that, due to the great attention provided by the IESS, one has to go to the private service"
tengo 28 semanas de embarazo con un diagnóstico de embarazo de alto riesgo vine hacer validar un certificado porque me dieron reposo médico y llevo aquí 3 horas esperando q el señor guardia q hace todo menos cuidar la integridad y,"I am 28 weeks pregnant with a diagnosis of high-risk pregnancy, I came to have a certificate validated because they gave me medical rest and I have been here for 3 hours waiting for the guard who does everything except take care of the integrity and"
todo empieza a las 0630am en la fila de entrega de turnos para la validación de certificados que por la grandiosa atención que brinda el iess uno tiene que ir al servicio privado,"Congratulations to the attention they gave us after the surgery my mother had, all medical centers, hospitals and other public centers should follow, for example, this attention from this hospital, from the nurses to the doctors, keep up the good work."
muchas felicidades a la atención que nos prestaron luego de la cirugía que tuvo mi mamá deberían de seguir todos los centros medicos hospitales y demás públicos  ejemplo dicha atención por parte de este hospital desde las enfermeras hasta los doctores sigan así,"I am 28 weeks pregnant with a diagnosis of high-risk pregnancy, I came to have a certificate validated because they gave me medical rest and I have been here for 3 hours waiting for the guard who does everything except take care of the integrity and"
en plena lluvia los guardias no  bien y dejan a los pacientes afuera,In the middle of the rain the guards are not doing well and leave the patients outside
debe asistir con tiempo para citas médicas más hacer fila para laboratorio agendar en ventanilla antes revisar con ventanilla para concretar citas seguro ordenado pero si toma su tiempo mucha paciencia,"Very bad service, they take a long time to attend to me. I think a time for lunch is fine, but why leave the workplace unattended for a procedure? It took me almost 2 hours. I hope they improve in their service and that they are not distracted."
muy mala atención se demoran en atender yo creo que esta bien un tiempo para almorzar pero por qué dejar desatendido el puesto de trabajo para un trámite me demoré casi 2 horas espero mejoren en su atención y que no se estén,"You must attend with time for medical appointments plus wait in line for the laboratory, schedule at the window before checking with the window to make appointments, sure, orderly, but if it takes your time, be very patient."
"deberían mejorar el área de odontología pésimo servicio ya va ser 1 hora desde que tenía la cita y aun no han llamado cuando se tiene otras gestiones que hacer no se puede esperar tanto tiempo
ese profesionalismo no vale","They should improve the dentistry area, terrible service, it's already been 1 hour since I had the appointment and they still haven't called when you have other errands to do, you can't wait that long
that professionalism is not worth it"
por favor atiendan los teléfonos sino para q los tienen  tengo una cita médica en el dispensario central y estoy tratando  a informar q no voy a poder asistir desde hace una semana y para que asignen a otra persona,"Please answer the phones, otherwise I have a medical appointment at the central dispensary and I am trying to inform them that I will not be able to attend for a week and to assign someone else"
"señor director del centro medico central quito
muy buenos  días  por pedirte un favor
no se que  pasa en la distribución  de turnos para los metabólicos  ya estamos","Terrible service, I had an appointment and when I approached the doctor he had not attended, they did not even inform me not to attend and they also did not reschedule the appointment."
muy mala atención  tiene buzon de quejas y sugerencias que le mismo personal no sabe  es el manejo y aparte no saben  tratar al paciente que lastima que nuestros recursos sean mal utilizados en estos malos profesionales porque no es que nos regalan nada,very grateful to the emergency department this morning I had to go to the laboratory for a routine test and in the period between taking samples I suffered an accident I immediately went to the emergency room where I explained that I had very little
muy agradecido con el área de urgencias esta mañana tuve que acudir al laboratorio para una prueba rutinaria y en el lapso entre toma de muestras sufrí un accidente acudí de inmediato a urgencias en donde explique que tenía muy poco,There will always be a need to improve and even more so if it is about the health of all of us who contribute. There are shifts that are very simple but they are given with a lot of time away. It is inexcusable to get a shift after 4 or 5 months.
pésimo servicio tenía una cita y al momento en que me acerco el doctor no había asistido ni siquiera me informaron para no asistir y además no me reagendaron la cita,"The psychiatrist's attention is terrible, there are no more doctors in that area, they don't give us medicine, impotence is the worst."
siempre hará falta mejorar y más todavía si se trata de la salud de todos nosotros los que aportamos hay turnos que son muy simples pero dan con mucho tiempo de distancia es imperdonable obtener un turno después de 4 o 5 meses,"Terrible service, they say there are 3 doctors and they are conspicuous by their absence. They don't feel sorry for anyone."
la atención de la psiquiatra es pésima no hay mas médicos de esa área no nos dan medicina que impotencia  de lo peor,"I have been trying for 4 days and they never answer, they always say they are busy.
Today that we are in a health emergency, this thing happens that will be when everything is"
pésimo servicio dicen que hay 3 doctores y brillan por su ausenciano se conduelen de nadie,"Yes, there is good care, the bad thing is that there are too many patients. The mother arrives with her 5 children to be treated and it is total chaos."
"llevo 4 días tratando  y jamás contestan siempre dice que están ocupados
hoy que estamos en emergencia sanitaria sucede esto que será cuando todo es",The general doctor for the elderly was excellent but there was no medicine for cholesterol
sí hay buena atención lo malo es que hay exceso de pacientes llega la mamá con sus 5 hijos atenderse y es un caos total,"Very poor service, there is a complaints and suggestions mailbox that the staff themselves do not know how to handle and they also do not know how to treat the patient. It is a shame that our resources are misused on these bad professionals because it is not that they give us anything for free."
excelente el medico general para la tercera edad pero no hubo la medicina para el colesterol,"The care at the IESS central dispensary is very good, especially in the area of ​​chronic patients, but at this moment I am having problems with my heart. I have an appointment at the chronic clinic for August 15,"
la atencíon en el dispensario central del iess es muy buena sobre todo en el area de pacientes cronicos pero en este momento me encuentro con problemas en mi corazón tengo una cita  en la clinica de cronicos para el día 15 de agosto del,"Mr. Director of the Quito Central Medical Center
very good morning for asking you a favor
I don't know what happens in the distribution of shifts for the metabolics, we are already"
es el mejor hospital siempre mi mamá me ha llevado a este hospital yo tengo rinitis y sinusitis y siempre me daba mis alergias y me enfermava muy seguido entonces mi mamá me llevava allí y lo mejor esque me atendían de inmediato siquiera,"It's fatal with this dispensary, no one answers. They have the operator's number, which is 0. Supposedly, a certain Miss Monica Vallejo serves you there, but she is never there at any time. I don't know why they have people working there earning a salary in vain, since they never They don't answer or give good service"
es fatal  con este dispensario nadie contesta tienen el número de la operadora q es es el 0 q supuestamente ahí le atiende una tal srta monica vallejo pero nunca esta a ninguna hora no se para q tienen gente trabajando ahí ganando un sueldo en vano ya q nunca contestan ni dan un buen servicio,It is the best hospital. My mother has always taken me to this hospital. I have rhinitis and sinusitis and my allergies always gave me and I got sick very often. So my mother took me there and the best thing is that they treated me immediately.
más lo que hacen esperar para que el médico pediatra diga no hay medicina  afuera de bolsillo de uno mientras tanto cada mes nos descuentan de nuestros salarios las aportaciones el dinero pésimo servicio,"What's more, they make us wait for the pediatrician to say there is no medicine outside of one's pocket. Meanwhile, every month they deduct contributions from our salaries, the money, terrible service."
horas de espera para que a la final no atiendan ni un doctor en emergencia y los guardias groseros,hours of waiting so that in the end not even an emergency doctor attends and the rude guards
